0.0,0.0,0.0,0.0,0.0
0.0058565153733528526,0.014641288433382133,0.052708638360175683,0.19619326500732062,0.7320644216691069
0.017569546120058559,0.0439238653001464,0.15812591508052706,0.58857979502196189,0.19619326500732062
0.02342606149341141,0.058565153733528531,0.21083455344070273,0.78477306002928249,0.9282576866764275
0.06442166910688138,0.16105417276720346,0.57979502196193256,0.15812591508052706,0.05270863836017569
0.070278184480234249,0.17569546120058563,0.63250366032210836,0.35431918008784774,0.7847730600292826
0.081991215226939959,0.20497803806734988,0.73792093704245965,0.74670571010248898,0.24890190336749632
0.0878477306002928,0.21961932650073204,0.79062957540263534,0.94289897510980969,0.98096632503660319
0.24011713030746701,0.60029282576866749,0.16105417276720349,0.0439238653001464,0.014641288433382135
0.24597364568081986,0.61493411420204969,0.21376281112737916,0.24011713030746704,0.7467057101024891
0.25768667642752557,0.64421669106881396,0.3191800878477305,0.63250366032210825,0.21083455344070273
0.26354319180087837,0.65885797950219605,0.3718887262079062,0.82869692532942885,0.94289897510980958
0.30453879941434842,0.76134699853587107,0.74084919472913602,0.20204978038067348,0.067349926793557821
0.31039531478770127,0.77598828696925315,0.79355783308931171,0.3982430453879941,0.79941434846266468
0.32210834553440693,0.80527086383601743,0.89897510980966311,0.79062957540263534,0.26354319180087843
0.32796486090775984,0.81991215226939951,0.95168374816983881,0.98682284040995605,0.99560761346998528
0.44802342606149337,0.12005856515373352,0.03221083455344069,0.0087847730600292794,0.0029282576866764267
0.45387994143484628,0.13469985358711564,0.084919472913616373,0.2049780380673499,0.73499267935578327
0.46559297218155193,0.16398243045387992,0.19033674963396774,0.59736456808199112,0.19912152269399702
0.47144948755490479,0.17862371888726206,0.24304538799414344,0.79355783308931171,0.93118594436310387
0.51244509516837478,0.28111273792093705,0.61200585651537331,0.16691068814055637,0.055636896046852118
0.51830161054172763,0.29575402635431919,0.66471449487554901,0.36310395314787697,0.78770131771595897
0.53001464128843334,0.32503660322108341,0.77013177159590041,0.75549048316251821,0.25183016105417272
0.5358711566617862,0.33967789165446555,0.82284040995607599,0.95168374816983881,0.98389458272327968
0.68814055636896043,0.72035139092240108,0.19326500732064417,0.052708638360175676,0.017569546120058559
0.69399707174231329,0.73499267935578327,0.24597364568081984,0.24890190336749632,0.74963396778916547
0.705710102489019,0.76427525622254755,0.35139092240117126,0.64128843338213759,0.21376281112737919
0.71156661786237174,0.77891654465592963,0.40409956076134695,0.8374816983894583,0.94582723279648617
0.75256222547584184,0.88140556368960454,0.77306002928257667,0.21083455344070276,0.070278184480234235
0.75841874084919458,0.89604685212298674,0.82576866764275236,0.40702781844802333,0.80234260614934105
0.77013177159590052,0.92532942898975101,0.93118594436310376,0.79941434846266457,0.26647144948755486
0.77598828696925315,0.93997071742313298,0.98389458272327934,0.99560761346998528,0.99853587115666176
